order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,year,month,day,day_of_week,is_weekend,is_holiday,sales_chan,season,ord_qty
2016-07-29,101,21297,306,407,offline,1210.0,2016,7,29,4,0,0,0,2,3
2016-07-29,101,22047,306,407,offline,1006.0,2016,7,29,4,0,0,0,2,7
2016-07-29,101,20230,306,407,offline,870.0,2016,7,29,4,0,0,0,2,3
2016-07-29,103,20712,306,407,offline,774.0,2016,7,29,4,0,0,0,2,10
2016-07-29,103,21712,306,407,offline,1262.0,2016,7,29,4,0,0,0,2,4
2016-07-29,103,21644,303,401,offline,219.0,2016,7,29,4,0,0,0,2,34
2016-07-29,103,21362,302,408,offline,1096.0,2016,7,29,4,0,0,0,2,8
2016-07-29,101,21619,306,402,offline,259.0,2016,7,29,4,0,0,0,2,7
2016-07-29,101,20327,302,408,offline,1347.0,2016,7,29,4,0,0,0,2,8
2016-07-29,101,21028,306,407,offline,1117.0,2016,7,29,4,0,0,0,2,12
2016-07-29,103,21442,302,408,offline,781.0,2016,7,29,4,0,0,0,2,12
2016-07-29,101,21390,306,407,offline,849.0,2016,7,29,4,0,0,0,2,34
2016-07-29,105,20086,303,401,offline,243.0,2016,7,29,4,0,0,0,2,10
2016-07-29,103,20092,306,407,offline,735.0,2016,7,29,4,0,0,0,2,9
2016-07-29,103,20973,306,407,offline,533.0,2016,7,29,4,0,0,0,2,25
2016-07-29,101,20846,302,408,offline,1359.0,2016,7,29,4,0,0,0,2,12
2016-07-29,103,20996,306,407,offline,435.0,2016,7,29,4,0,0,0,2,24
2016-07-29,103,22041,306,407,offline,813.0,2016,7,29,4,0,0,0,2,4
2016-07-29,103,20573,306,407,offline,676.0,2016,7,29,4,0,0,0,2,10
2016-07-29,101,21640,303,401,offline,344.0,2016,7,29,4,0,0,0,2,15
2016-07-29,103,21965,306,407,offline,555.0,2016,7,29,4,0,0,0,2,8
2016-07-29,103,21920,305,412,offline,759.0,2016,7,29,4,0,0,0,2,17
2016-07-29,103,20283,306,407,offline,603.0,2016,7,29,4,0,0,0,2,6
2016-07-29,103,20151,305,412,offline,651.0,2016,7,29,4,0,0,0,2,57
2016-07-29,101,21533,306,407,offline,1111.0,2016,7,29,4,0,0,0,2,3
2016-07-29,102,20322,306,407,offline,762.0,2016,7,29,4,0,0,0,2,4
2016-07-29,102,21003,306,407,offline,600.0,2016,7,29,4,0,0,0,2,2
2016-07-29,101,20135,303,401,offline,713.0,2016,7,29,4,0,0,0,2,48
2016-07-29,103,20076,303,401,offline,1153.0,2016,7,29,4,0,0,0,2,155
2016-07-29,101,20279,306,407,offline,655.0,2016,7,29,4,0,0,0,2,5
2016-07-29,102,20360,303,401,offline,1471.0,2016,7,29,4,0,0,0,2,13
2016-07-29,103,20559,303,401,offline,2405.0,2016,7,29,4,0,0,0,2,52
2016-07-29,103,21017,305,412,offline,664.0,2016,7,29,4,0,0,0,2,148
2016-07-29,103,20657,303,410,offline,3263.0,2016,7,29,4,0,0,0,2,7
2016-07-29,102,21387,302,408,offline,1038.0,2016,7,29,4,0,0,0,2,56
2016-07-29,102,20135,303,401,offline,705.0,2016,7,29,4,0,0,0,2,33
2016-07-29,102,21659,306,407,offline,696.0,2016,7,29,4,0,0,0,2,6
2016-07-29,102,21853,306,407,offline,1523.0,2016,7,29,4,0,0,0,2,5
2016-07-29,102,21362,302,408,offline,1089.0,2016,7,29,4,0,0,0,2,6
2016-07-29,102,21659,306,407,offline,705.0,2016,7,29,4,0,0,0,2,4
2016-07-29,102,20498,306,407,offline,674.0,2016,7,29,4,0,0,0,2,2
2016-07-29,102,20076,303,401,offline,1161.0,2016,7,29,4,0,0,0,2,48
2016-07-29,102,21601,306,407,offline,533.0,2016,7,29,4,0,0,0,2,6
2016-07-29,102,20584,306,407,offline,778.0,2016,7,29,4,0,0,0,2,4
2016-07-29,102,21306,306,407,offline,615.0,2016,7,29,4,0,0,0,2,4
2016-07-29,102,20092,306,407,offline,724.0,2016,7,29,4,0,0,0,2,10
2016-07-29,102,20571,306,407,offline,764.0,2016,7,29,4,0,0,0,2,10
2016-07-29,102,20607,306,407,offline,737.0,2016,7,29,4,0,0,0,2,4
2016-07-30,105,22028,305,412,online,521.0,2016,7,30,5,1,1,1,2,28
2016-07-30,105,20653,305,412,online,279.0,2016,7,30,5,1,1,1,2,50
2016-07-30,101,22041,306,407,offline,813.0,2016,7,30,5,1,1,0,2,3
2016-07-30,105,21715,302,408,online,848.0,2016,7,30,5,1,1,1,2,61
2016-07-30,105,21937,306,407,online,741.0,2016,7,30,5,1,1,1,2,132
2016-07-30,104,20006,307,403,online,847.0,2016,7,30,5,1,1,1,2,36
2016-07-30,103,21887,302,408,offline,691.0,2016,7,30,5,1,1,0,2,56
2016-07-30,103,20559,303,401,offline,2411.0,2016,7,30,5,1,1,0,2,9
2016-07-30,104,22050,308,404,online,1181.0,2016,7,30,5,1,1,1,2,28
2016-07-30,104,21716,307,403,online,692.0,2016,7,30,5,1,1,1,2,14
2016-07-30,104,21986,301,405,online,327.0,2016,7,30,5,1,1,1,2,540
2016-07-30,104,21446,308,404,online,1531.0,2016,7,30,5,1,1,1,2,111
2016-07-30,104,22050,308,404,online,1009.0,2016,7,30,5,1,1,1,2,53
2016-07-30,101,20538,306,407,offline,1957.0,2016,7,30,5,1,1,0,2,44
2016-07-30,101,20538,306,407,offline,1963.0,2016,7,30,5,1,1,0,2,18
2016-07-30,101,20283,306,407,offline,615.0,2016,7,30,5,1,1,0,2,101
2016-07-30,102,21521,306,407,offline,818.0,2016,7,30,5,1,1,0,2,103
2016-07-30,102,20859,306,407,offline,516.0,2016,7,30,5,1,1,0,2,131
2016-07-30,105,20306,306,407,offline,1018.0,2016,7,30,5,1,1,0,2,4
2016-07-30,105,20497,306,407,offline,952.0,2016,7,30,5,1,1,0,2,4
2016-07-30,105,22041,306,407,offline,816.0,2016,7,30,5,1,1,0,2,6
2016-07-30,105,21003,306,407,offline,609.0,2016,7,30,5,1,1,0,2,9
2016-07-30,105,22080,306,407,offline,632.0,2016,7,30,5,1,1,0,2,16
2016-07-30,105,20009,306,407,offline,668.0,2016,7,30,5,1,1,0,2,7
2016-07-30,102,20360,303,401,offline,1471.0,2016,7,30,5,1,1,0,2,22
2016-07-30,105,20672,302,408,offline,562.0,2016,7,30,5,1,1,0,2,6
2016-07-30,101,20688,303,401,offline,1360.0,2016,7,30,5,1,1,0,2,15
2016-07-30,101,20118,305,412,offline,2767.0,2016,7,30,5,1,1,0,2,5
2016-07-30,101,20076,303,401,offline,1169.0,2016,7,30,5,1,1,0,2,9
2016-07-30,103,20323,305,412,offline,89.0,2016,7,30,5,1,1,0,2,29
2016-07-30,104,21061,308,404,online,754.0,2016,7,30,5,1,1,1,2,100
2016-07-30,104,20227,308,404,online,887.0,2016,7,30,5,1,1,1,2,11
2016-07-30,104,21551,308,404,online,1441.0,2016,7,30,5,1,1,1,2,9
2016-07-31,103,21864,302,408,offline,1064.0,2016,7,31,6,1,1,0,2,12
2016-07-31,103,20685,302,408,offline,911.0,2016,7,31,6,1,1,0,2,26
2016-07-31,102,20283,306,407,offline,617.0,2016,7,31,6,1,1,0,2,509
2016-07-31,103,21715,302,408,offline,854.0,2016,7,31,6,1,1,0,2,52
2016-07-31,103,20210,302,408,offline,984.0,2016,7,31,6,1,1,0,2,56
2016-07-31,103,21233,303,401,offline,1284.0,2016,7,31,6,1,1,0,2,213
2016-07-31,102,20650,306,407,offline,769.0,2016,7,31,6,1,1,0,2,87
2016-07-31,102,21484,305,412,offline,307.0,2016,7,31,6,1,1,0,2,201
2016-07-31,105,20798,303,401,online,1162.0,2016,7,31,6,1,1,1,2,262
2016-07-31,104,21081,307,403,online,382.0,2016,7,31,6,1,1,1,2,208
2016-07-31,104,21183,307,403,online,436.0,2016,7,31,6,1,1,1,2,58
2016-07-31,102,20591,302,408,offline,495.0,2016,7,31,6,1,1,0,2,46
2016-07-31,102,20413,306,407,offline,876.0,2016,7,31,6,1,1,0,2,51
2016-07-31,102,21166,305,412,offline,2503.0,2016,7,31,6,1,1,0,2,12
2016-07-31,102,21483,302,408,offline,820.0,2016,7,31,6,1,1,0,2,283
2016-07-31,102,20977,302,408,offline,488.0,2016,7,31,6,1,1,0,2,16
2016-07-31,102,20694,305,412,offline,1412.0,2016,7,31,6,1,1,0,2,14
2016-07-31,103,20013,303,401,offline,4169.0,2016,7,31,6,1,1,0,2,8
2016-07-31,103,21926,305,412,offline,309.0,2016,7,31,6,1,1,0,2,63
2016-07-31,101,20794,306,407,offline,1004.0,2016,7,31,6,1,1,0,2,33
2016-07-31,101,20663,306,407,offline,654.0,2016,7,31,6,1,1,0,2,54
2016-07-31,101,21271,306,407,offline,474.0,2016,7,31,6,1,1,0,2,39
2016-07-31,102,20151,305,412,offline,568.0,2016,7,31,6,1,1,0,2,51
2016-07-31,102,20446,302,408,offline,934.0,2016,7,31,6,1,1,0,2,56
2016-07-31,102,21970,302,408,offline,847.0,2016,7,31,6,1,1,0,2,151
2016-07-31,103,21764,302,408,offline,700.0,2016,7,31,6,1,1,0,2,502
2016-07-31,101,21657,306,407,offline,556.0,2016,7,31,6,1,1,0,2,53
2016-07-31,101,20323,305,412,offline,101.0,2016,7,31,6,1,1,0,2,1008
2016-07-31,104,21594,304,409,offline,1352.0,2016,7,31,6,1,1,0,2,14
2016-07-31,104,20740,304,409,offline,1096.0,2016,7,31,6,1,1,0,2,14
2016-08-01,104,21986,301,405,online,335.0,2016,8,1,0,0,0,1,2,14
2016-08-01,103,21271,306,407,offline,475.0,2016,8,1,0,0,0,0,2,304
2016-08-01,103,21712,306,407,offline,1265.0,2016,8,1,0,0,0,0,2,14
2016-08-01,105,21913,306,407,online,1091.0,2016,8,1,0,0,0,1,2,133
2016-08-01,105,22080,306,407,online,678.0,2016,8,1,0,0,0,1,2,179
2016-08-01,105,21026,306,407,online,857.0,2016,8,1,0,0,0,1,2,18
2016-08-01,105,20653,305,412,online,281.0,2016,8,1,0,0,0,1,2,254
2016-08-01,105,20313,305,412,online,1067.0,2016,8,1,0,0,0,1,2,10
2016-08-01,103,20559,303,401,offline,2407.0,2016,8,1,0,0,0,0,2,19
2016-08-01,101,21057,303,401,offline,1036.0,2016,8,1,0,0,0,0,2,60
2016-08-01,102,22082,305,412,offline,2011.0,2016,8,1,0,0,0,0,2,11
2016-08-01,101,21089,306,407,offline,749.0,2016,8,1,0,0,0,0,2,59
2016-08-01,102,20810,306,407,offline,710.0,2016,8,1,0,0,0,0,2,157
2016-08-02,105,21374,302,408,online,2491.0,2016,8,2,1,0,0,1,2,6
2016-08-02,105,20870,302,408,online,1274.0,2016,8,2,1,0,0,1,2,12
2016-08-02,105,21715,302,408,online,1015.0,2016,8,2,1,0,0,1,2,8
2016-08-02,105,20413,306,407,online,753.0,2016,8,2,1,0,0,1,2,107
2016-08-02,105,21619,306,402,online,263.0,2016,8,2,1,0,0,1,2,288
2016-08-02,105,20116,306,407,online,697.0,2016,8,2,1,0,0,1,2,119
2016-08-02,105,22032,305,412,online,280.0,2016,8,2,1,0,0,1,2,9
2016-08-02,105,20152,305,412,online,179.0,2016,8,2,1,0,0,1,2,13
2016-08-02,105,21715,302,408,offline,842.0,2016,8,2,1,0,0,0,2,5
2016-08-02,105,21026,306,407,online,855.0,2016,8,2,1,0,0,1,2,42
2016-08-02,104,21731,301,405,online,486.0,2016,8,2,1,0,0,1,2,12
2016-08-02,105,20900,306,407,online,879.0,2016,8,2,1,0,0,1,2,35
2016-08-03,104,21183,307,403,online,440.0,2016,8,3,2,0,0,1,2,29
2016-08-03,105,21373,306,407,online,1140.0,2016,8,3,2,0,0,1,2,102
2016-08-03,105,20139,306,407,online,590.0,2016,8,3,2,0,0,1,2,3
2016-08-03,105,20650,306,407,online,882.0,2016,8,3,2,0,0,1,2,40
2016-08-03,105,21937,306,407,online,874.0,2016,8,3,2,0,0,1,2,17
2016-08-03,105,20265,306,407,online,591.0,2016,8,3,2,0,0,1,2,7
2016-08-03,105,21656,306,407,online,674.0,2016,8,3,2,0,0,1,2,164
2016-08-03,102,20810,306,407,offline,707.0,2016,8,3,2,0,0,0,2,207
2016-08-03,105,21053,306,407,online,756.0,2016,8,3,2,0,0,1,2,60
2016-08-03,103,22037,306,407,offline,610.0,2016,8,3,2,0,0,0,2,19
2016-08-03,102,21057,303,401,offline,1034.0,2016,8,3,2,0,0,0,2,16
2016-08-03,103,20483,305,412,offline,296.0,2016,8,3,2,0,0,0,2,16
2016-08-03,105,21562,306,407,online,518.0,2016,8,3,2,0,0,1,2,109
2016-08-03,101,20922,305,412,offline,1364.0,2016,8,3,2,0,0,0,2,38
2016-08-03,102,21363,305,412,offline,607.0,2016,8,3,2,0,0,0,2,207
2016-08-03,105,20116,306,407,online,722.35,2016,8,3,2,0,0,1,2,106
2016-08-03,105,21715,302,408,online,1011.0,2016,8,3,2,0,0,1,2,8
2016-08-03,105,21701,306,407,online,1556.0,2016,8,3,2,0,0,1,2,19
2016-08-03,105,20351,305,412,online,1327.0,2016,8,3,2,0,0,1,2,16
2016-08-03,105,20415,305,412,online,893.0,2016,8,3,2,0,0,1,2,12
2016-08-03,103,20149,302,408,offline,1284.0,2016,8,3,2,0,0,0,2,55
2016-08-03,102,21003,306,407,offline,637.0,2016,8,3,2,0,0,0,2,124
2016-08-03,101,21850,305,412,offline,617.0,2016,8,3,2,0,0,0,2,124
2016-08-03,103,21271,306,407,offline,467.0,2016,8,3,2,0,0,0,2,238
2016-08-03,103,21537,306,407,offline,1360.0,2016,8,3,2,0,0,0,2,27
2016-08-03,101,21310,302,408,offline,1449.0,2016,8,3,2,0,0,0,2,14
2016-08-03,101,20756,302,408,offline,1296.0,2016,8,3,2,0,0,0,2,54
2016-08-03,103,21310,302,408,offline,1432.0,2016,8,3,2,0,0,0,2,48
2016-08-03,103,21483,302,408,offline,824.0,2016,8,3,2,0,0,0,2,229
2016-08-03,105,20977,302,408,offline,488.0,2016,8,3,2,0,0,0,2,4
2016-08-03,105,20210,302,408,offline,969.0,2016,8,3,2,0,0,0,2,5
2016-08-03,101,20186,306,407,offline,638.0,2016,8,3,2,0,0,0,2,107
2016-08-03,101,20538,306,407,offline,1963.0,2016,8,3,2,0,0,0,2,32
2016-08-03,101,20813,302,408,offline,822.0,2016,8,3,2,0,0,0,2,46
2016-08-03,101,20663,306,407,offline,666.0,2016,8,3,2,0,0,0,2,31
2016-08-03,101,21780,306,407,offline,2106.0,2016,8,3,2,0,0,0,2,11
2016-08-03,102,20586,306,407,offline,1015.0,2016,8,3,2,0,0,0,2,104
2016-08-03,102,20226,303,401,offline,934.0,2016,8,3,2,0,0,0,2,54
2016-08-03,102,20717,303,401,offline,2164.0,2016,8,3,2,0,0,0,2,7
2016-08-03,101,20584,306,407,offline,776.0,2016,8,3,2,0,0,0,2,9
2016-08-03,101,21659,306,407,offline,700.0,2016,8,3,2,0,0,0,2,101
2016-08-03,103,22059,305,412,offline,387.0,2016,8,3,2,0,0,0,2,122
2016-08-03,101,21284,306,407,offline,955.0,2016,8,3,2,0,0,0,2,16
2016-08-04,104,21061,308,404,online,959.0,2016,8,4,3,0,0,1,2,55
2016-08-04,104,20949,307,403,online,512.0,2016,8,4,3,0,0,1,2,35
2016-08-04,105,21913,306,407,online,1358.0,2016,8,4,3,0,0,1,2,40
2016-08-04,105,20650,306,407,online,885.0,2016,8,4,3,0,0,1,2,56
2016-08-04,105,21122,306,407,online,1231.0,2016,8,4,3,0,0,1,2,19
2016-08-04,104,21183,307,403,online,512.0,2016,8,4,3,0,0,1,2,79
2016-08-04,103,20996,306,407,offline,429.0,2016,8,4,3,0,0,0,2,24
2016-08-04,105,21562,306,407,online,521.0,2016,8,4,3,0,0,1,2,615
2016-08-04,105,20885,306,407,online,582.0,2016,8,4,3,0,0,1,2,224
2016-08-04,105,21744,302,408,online,634.0,2016,8,4,3,0,0,1,2,117
2016-08-04,105,20547,305,412,online,800.0,2016,8,4,3,0,0,1,2,9
2016-08-04,102,20591,302,408,offline,485.0,2016,8,4,3,0,0,0,2,104
2016-08-04,102,20584,306,407,offline,782.0,2016,8,4,3,0,0,0,2,101
2016-08-04,102,21297,306,407,offline,1214.0,2016,8,4,3,0,0,0,2,22
2016-08-04,102,20283,306,407,offline,604.0,2016,8,4,3,0,0,0,2,153
2016-08-04,102,20846,302,408,offline,1352.0,2016,8,4,3,0,0,0,2,38
2016-08-04,101,21703,305,412,offline,419.0,2016,8,4,3,0,0,0,2,64
2016-08-04,103,20368,306,407,offline,600.0,2016,8,4,3,0,0,0,2,56
2016-08-05,104,20862,307,403,online,547.0,2016,8,5,4,0,0,1,2,25
2016-08-05,104,21081,307,403,online,462.0,2016,8,5,4,0,0,1,2,24
2016-08-05,105,20900,306,407,online,888.0,2016,8,5,4,0,0,1,2,60
2016-08-05,105,21373,306,407,online,1152.0,2016,8,5,4,0,0,1,2,38
2016-08-05,104,21566,307,403,online,214.0,2016,8,5,4,0,0,1,2,101
2016-08-05,102,20076,303,401,offline,1157.0,2016,8,5,4,0,0,0,2,106
2016-08-05,102,20769,303,401,offline,1489.0,2016,8,5,4,0,0,0,2,27
2016-08-05,101,20323,305,412,offline,98.0,2016,8,5,4,0,0,0,2,208
2016-08-05,102,20922,305,412,offline,1369.0,2016,8,5,4,0,0,0,2,18
2016-08-05,102,20694,305,412,offline,1400.0,2016,8,5,4,0,0,0,2,12
2016-08-05,103,21811,306,407,offline,820.0,2016,8,5,4,0,0,0,2,86
2016-08-05,105,20798,303,401,online,1169.0,2016,8,5,4,0,0,1,2,6
2016-08-05,105,21583,305,412,online,1509.0,2016,8,5,4,0,0,1,2,9
2016-08-05,105,20396,305,412,online,437.0,2016,8,5,4,0,0,1,2,9
2016-08-05,105,20313,305,412,online,1064.0,2016,8,5,4,0,0,1,2,32
2016-08-05,105,20139,306,407,online,598.0,2016,8,5,4,0,0,1,2,25
2016-08-05,105,20650,306,407,online,885.0,2016,8,5,4,0,0,1,2,27
2016-08-05,105,20116,306,407,online,783.0,2016,8,5,4,0,0,1,2,97
2016-08-05,105,20653,305,412,online,274.0,2016,8,5,4,0,0,1,2,14
2016-08-05,105,21714,302,408,online,1435.0,2016,8,5,4,0,0,1,2,8
2016-08-05,103,21619,306,402,offline,278.0,2016,8,5,4,0,0,0,2,509
2016-08-05,102,22048,306,407,offline,656.0,2016,8,5,4,0,0,0,2,24
2016-08-05,102,21221,306,407,offline,1439.0,2016,8,5,4,0,0,0,2,21
2016-08-05,102,20538,306,407,offline,1964.0,2016,8,5,4,0,0,0,2,9
2016-08-05,103,20996,306,407,offline,432.0,2016,8,5,4,0,0,0,2,8
2016-08-05,103,22068,302,408,offline,952.0,2016,8,5,4,0,0,0,2,28
2016-08-05,105,22032,305,412,offline,209.0,2016,8,5,4,0,0,0,2,3
2016-08-05,102,20118,305,412,offline,2763.0,2016,8,5,4,0,0,0,2,9
2016-08-05,101,20784,302,408,offline,1818.0,2016,8,5,4,0,0,0,2,18
2016-08-05,101,20810,306,407,offline,712.0,2016,8,5,4,0,0,0,2,57
2016-08-05,101,21583,305,412,offline,1018.0,2016,8,5,4,0,0,0,2,83
2016-08-05,101,21937,306,407,offline,712.0,2016,8,5,4,0,0,0,2,9
2016-08-05,101,20220,306,407,offline,697.0,2016,8,5,4,0,0,0,2,59
2016-08-05,101,20584,306,407,offline,777.0,2016,8,5,4,0,0,0,2,11
2016-08-05,103,22070,302,408,offline,1083.0,2016,8,5,4,0,0,0,2,53
2016-08-05,101,21201,306,407,offline,621.0,2016,8,5,4,0,0,0,2,57
2016-08-06,104,20862,307,403,online,550.0,2016,8,6,5,1,1,1,2,52
2016-08-06,104,21061,308,404,online,751.0,2016,8,6,5,1,1,1,2,108
2016-08-06,104,20877,308,404,online,527.0,2016,8,6,5,1,1,1,2,29
2016-08-06,104,20877,308,404,online,523.0,2016,8,6,5,1,1,1,2,207
2016-08-06,104,20763,308,404,online,994.0,2016,8,6,5,1,1,1,2,9
2016-08-06,104,20710,307,403,online,391.0,2016,8,6,5,1,1,1,2,56
2016-08-06,104,21183,307,403,online,431.0,2016,8,6,5,1,1,1,2,56
2016-08-06,104,21866,308,404,online,913.0,2016,8,6,5,1,1,1,2,33
2016-08-06,104,21872,308,404,online,1940.0,2016,8,6,5,1,1,1,2,13
2016-08-06,104,21061,308,404,online,962.0,2016,8,6,5,1,1,1,2,66
2016-08-06,104,21636,307,403,online,425.0,2016,8,6,5,1,1,1,2,86
2016-08-06,102,20996,306,407,offline,432.0,2016,8,6,5,1,1,0,2,84
2016-08-06,105,21053,306,407,online,636.0,2016,8,6,5,1,1,1,2,24
2016-08-06,101,20559,303,401,offline,2403.0,2016,8,6,5,1,1,0,2,58
2016-08-06,101,20118,305,412,offline,2763.0,2016,8,6,5,1,1,0,2,18
2016-08-06,105,20351,305,412,online,1336.0,2016,8,6,5,1,1,1,2,10
2016-08-06,105,22078,306,407,online,1468.0,2016,8,6,5,1,1,1,2,8
2016-08-06,105,22028,305,412,online,516.0,2016,8,6,5,1,1,1,2,29
2016-08-06,102,21469,302,408,offline,433.0,2016,8,6,5,1,1,0,2,52
2016-08-06,102,20098,302,408,offline,1269.0,2016,8,6,5,1,1,0,2,9
2016-08-06,102,20969,306,407,offline,1204.0,2016,8,6,5,1,1,0,2,7
2016-08-06,102,21143,303,401,offline,2460.0,2016,8,6,5,1,1,0,2,3
2016-08-06,102,20810,306,407,offline,702.0,2016,8,6,5,1,1,0,2,69
2016-08-06,102,20135,303,401,offline,717.0,2016,8,6,5,1,1,0,2,53
2016-08-06,102,21362,302,408,offline,1096.0,2016,8,6,5,1,1,0,2,24
2016-08-06,103,22068,302,408,offline,945.0,2016,8,6,5,1,1,0,2,102
2016-08-06,103,21271,306,407,offline,463.0,2016,8,6,5,1,1,0,2,131
2016-08-06,103,21271,306,407,offline,462.0,2016,8,6,5,1,1,0,2,124
2016-08-06,101,21387,302,408,offline,1038.0,2016,8,6,5,1,1,0,2,55
2016-08-06,104,21049,304,409,offline,1306.0,2016,8,6,5,1,1,0,2,43
2016-08-06,104,20986,304,409,offline,1049.0,2016,8,6,5,1,1,0,2,4
2016-08-06,101,20323,305,412,offline,101.0,2016,8,6,5,1,1,0,2,109
2016-08-06,101,21274,305,412,offline,195.0,2016,8,6,5,1,1,0,2,86
2016-08-06,103,21297,306,407,offline,1214.0,2016,8,6,5,1,1,0,2,108
2016-08-06,103,21484,305,412,offline,298.0,2016,8,6,5,1,1,0,2,52
2016-08-06,101,20538,306,407,offline,1956.0,2016,8,6,5,1,1,0,2,10
2016-08-06,101,20859,306,407,offline,521.0,2016,8,6,5,1,1,0,2,1101
2016-08-06,103,20769,303,401,offline,1489.0,2016,8,6,5,1,1,0,2,21
2016-08-06,103,21166,305,412,offline,2518.0,2016,8,6,5,1,1,0,2,9
2016-08-07,104,20944,301,405,online,669.0,2016,8,7,6,1,1,1,2,9
2016-08-07,104,20003,301,405,online,737.0,2016,8,7,6,1,1,1,2,21
2016-08-07,102,21284,306,407,offline,904.0,2016,8,7,6,1,1,0,2,105
2016-08-07,103,20864,302,408,offline,1019.0,2016,8,7,6,1,1,0,2,55
2016-08-07,105,20265,306,407,online,601.0,2016,8,7,6,1,1,1,2,123
2016-08-07,105,20798,303,401,online,1164.0,2016,8,7,6,1,1,1,2,51
2016-08-07,105,20313,305,412,online,718.0,2016,8,7,6,1,1,1,2,31
2016-08-07,105,20313,305,412,online,1062.0,2016,8,7,6,1,1,1,2,9
2016-08-07,105,21059,302,408,online,987.0,2016,8,7,6,1,1,1,2,9
2016-08-07,105,20466,302,408,online,1267.0,2016,8,7,6,1,1,1,2,11
2016-08-07,105,20545,305,412,online,114.0,2016,8,7,6,1,1,1,2,400
2016-08-07,102,21644,303,401,offline,228.0,2016,8,7,6,1,1,0,2,65
2016-08-07,102,21853,306,407,offline,1523.0,2016,8,7,6,1,1,0,2,38
2016-08-07,102,20586,306,407,offline,967.0,2016,8,7,6,1,1,0,2,23
2016-08-07,102,20230,306,407,offline,874.0,2016,8,7,6,1,1,0,2,27
2016-08-07,102,20895,306,407,offline,856.0,2016,8,7,6,1,1,0,2,204
2016-08-07,102,20250,306,407,offline,699.0,2016,8,7,6,1,1,0,2,51
2016-08-07,102,21644,303,401,offline,213.0,2016,8,7,6,1,1,0,2,29
2016-08-07,102,20388,305,412,offline,263.0,2016,8,7,6,1,1,0,2,108
2016-08-07,102,21412,302,408,offline,666.0,2016,8,7,6,1,1,0,2,55
2016-08-08,104,20911,301,405,online,1378.0,2016,8,8,0,0,0,1,2,6
2016-08-08,104,21524,307,403,online,460.0,2016,8,8,0,0,0,1,2,32
2016-08-08,104,20219,301,405,online,516.0,2016,8,8,0,0,0,1,2,24
2016-08-08,104,20763,308,404,online,981.0,2016,8,8,0,0,0,1,2,140
2016-08-08,104,20219,301,405,online,513.0,2016,8,8,0,0,0,1,2,23
2016-08-08,102,21412,302,408,offline,667.0,2016,8,8,0,0,0,0,2,56
2016-08-08,102,22070,302,408,offline,1088.0,2016,8,8,0,0,0,0,2,31
2016-08-08,102,21347,303,401,offline,1135.0,2016,8,8,0,0,0,0,2,231
2016-08-08,102,21853,306,407,offline,1531.0,2016,8,8,0,0,0,0,2,13
2016-08-08,104,21566,307,403,online,251.0,2016,8,8,0,0,0,1,2,66
2016-08-08,103,21271,306,407,offline,462.0,2016,8,8,0,0,0,0,2,204
2016-08-08,105,20591,302,408,online,552.0,2016,8,8,0,0,0,1,2,154
2016-08-08,105,20399,302,408,online,892.0,2016,8,8,0,0,0,1,2,417
2016-08-08,105,20210,302,408,online,1121.0,2016,8,8,0,0,0,1,2,502
2016-08-08,105,21715,302,408,online,1026.0,2016,8,8,0,0,0,1,2,258
2016-08-08,104,21183,307,403,online,425.0,2016,8,8,0,0,0,1,2,27
2016-08-08,104,21446,308,404,online,1535.0,2016,8,8,0,0,0,1,2,39
2016-08-08,104,20003,301,405,online,739.0,2016,8,8,0,0,0,1,2,6
2016-08-08,105,21957,306,407,online,1231.0,2016,8,8,0,0,0,1,2,6
2016-08-08,101,20573,306,407,offline,675.0,2016,8,8,0,0,0,0,2,56
2016-08-08,101,20279,306,407,offline,684.0,2016,8,8,0,0,0,0,2,102
2016-08-08,101,21271,306,407,offline,466.0,2016,8,8,0,0,0,0,2,175
2016-08-08,102,20135,303,401,offline,718.0,2016,8,8,0,0,0,0,2,60
2016-08-08,101,20813,302,408,offline,814.0,2016,8,8,0,0,0,0,2,18
2016-08-08,101,20220,306,407,offline,692.0,2016,8,8,0,0,0,0,2,206
2016-08-08,101,21390,306,407,offline,857.0,2016,8,8,0,0,0,0,2,81
2016-08-08,102,20460,302,408,offline,1267.0,2016,8,8,0,0,0,0,2,17
2016-08-08,102,21412,302,408,offline,667.0,2016,8,8,0,0,0,0,2,55
2016-08-08,102,21371,305,412,offline,1817.0,2016,8,8,0,0,0,0,2,13
2016-08-08,104,20095,308,404,online,1560.0,2016,8,8,0,0,0,1,2,5
2016-08-08,104,21049,304,409,offline,1308.0,2016,8,8,0,0,0,0,2,9
2016-08-09,104,21872,308,404,online,1753.0,2016,8,9,1,0,0,1,2,10
2016-08-09,104,20512,308,404,online,1566.0,2016,8,9,1,0,0,1,2,9
2016-08-09,104,21654,308,404,online,1429.0,2016,8,9,1,0,0,1,2,12
2016-08-09,104,21061,308,404,online,757.0,2016,8,9,1,0,0,1,2,65
2016-08-09,103,21176,302,408,offline,1107.0,2016,8,9,1,0,0,0,2,26
2016-08-09,103,20996,306,407,offline,430.0,2016,8,9,1,0,0,0,2,140
2016-08-09,105,20206,305,412,online,604.0,2016,8,9,1,0,0,1,2,33
2016-08-09,104,20416,301,405,online,716.0,2016,8,9,1,0,0,1,2,191
